text,label
তু িম িদয়া গানেটা খুব ভাল লািগল।,0
মইলেটা চক কিৰ ল'ব।,0
কািল িজমৈল যাবােন?,0
আিজ অলপ আগেত ঘেৰ যাব লািগব।,0
লব ক'ট ল আিহব নাপাহিৰবা।,0
তামাৰ িৰিজউমেটা খুব ভাল।,0
এই কামেটা কািল কিৰেলও চিলব নিক?,0
নতু ন িছিডউলেটা আিহেলেন?,0
অিফচত আেছা।,0
িলংকেবাৰ সভ কিৰ থেছা।,0
পেন টবুলত ৰািখ িদেছা।,0
ইয়াত নটৱক খুব খাৰাপ।,0
পানী খাই থািকবা।,0
দহ বজাত দখা কৰা চিলব নিক?,0
কেফেটিৰয়াত আেছা।,0
আিজ কেলজত িভড় আিছল।,0
ঘৰৰ পৰা কাম কিৰেছা।,0
বইখন পােল নিক?,0
িলংকেটা খুিলেছা।,0
িবয়িলৰ পাট খন কিৰম।,0
হামৱক আিজকািল খুব ডাঙৰ।,0
হািজিৰ িদ িদেছা।,0
কািলৰ ভাইৱা নাপাহিৰবা।,0
ফাইলেটা আপেলাড কিৰেছা।,0
নাটেবাৰ িলিখ ল' লাঁ।,0
http://assam-bankverify.fake-alert.xyz,1
"আপুিন ₹30,000 িজিকেছ! তৎকাল দাবী কৰক।",1
http://assam-reward.demo-prize.link,1
http://upi-update.assam.fake-service.io,1
http://secure-check.assam.not-real.info,1
PAN তথ্য ভু ল। অিবলে সংেশাধন কৰক।,1
http://pan-fix.assam.gov-demo.net,1
পাৰীেচল ৰখাই ৰখা হেছ। ফী জমা নকিৰেল ডিলভাৰী নহ'ব।,1
http://parcel-hold.fake-delivery.assam,1
http://aadhaar-update.assam.demo-alert.xyz,1
http://fraud-warning.assam.fake-check.in,1
http://electricity-bill.assam.not-real.link,1
http://netflix-reactivate.fake-streaming.net,1
http://fb-security.assam.alert-demo.xyz,1
http://wa-backupfix.demo-msg.link,1
Google Photos পূণ । খালী কিৰবৈল লিগন কৰক।,1
http://gphotos-assam.fake-storage.io,1
Income Tax Refund ৰ বােব তথ্য যাচাই কৰক।,1
http://tax-refund.assam.not-official.biz,1
http://atm-verify.fake-banking.info,1
Cylinder বুিকং ৰ Payment Pending।,1
http://gaspay.assam.fake-utility.xyz,1
http://addressfix.fake-courier.link,1
http://fine-alert.assam.not-real.info,1
UPI PIN Reset অনুেৰাধ পাৱা গেছ।,1
http://upi-reset.fake-scan.xyz,1
Mobile Banking লিগন বাধা। পুনৰ সি য় কৰক।,1
http://mobilebank.assam.phish-demo.link,1
আেপানাৰ eKYC ৰ সময় শষ।,1
http://ekyc-update.assam.demo-warning.in,1
Credit Card payment Pending।,1
http://ccpay.fake-credit.xyz,1
http://device-alert.fake-checker.site,1
Loan Approval ৰ বােব তথ্য যাচাই কৰক।,1
http://loan-check.assam.fake-approve.net,1
Amazon Package Custom Charge।,1
http://customs.fake-amazon-depot.xyz,1
Fastag Recharge Pending।,1
http://fastag-recharge.demo-highway.link,1
আেপানাৰ Recharge বািতল হ'ব।,1
http://mobiletopup.assam.fake-alert.biz,1
Paytm Wallet Freeze। এখেনই Verify কৰক।,1
http://paytm-verify.not-real-wallet.xyz,1
Bank Document Missing। Upload কৰক।,1
http://doc-upload.fake-bankers.io,1
Your Device Infected! Scan Now.,1
http://assam-device-scan.fake-antivirus.link,1
Ration Card বািতল হ'ব। তথ্য চাওক।,1
http://ration-assam.alert-demo.biz,1
Insurance Renewal Pending।,1
http://insurance-alert.fakecover.xyz,1
http://telegram-protect.demo-msg.site,1
Hotstar Subscription শষ হ'ব।,1
http://hotstar-renew.fake-streaming.xyz,1
আপুিন Gift Voucher িজিকেছ!,1
http://gift-voucher.fakewin.xyz,1
Bank Locker OTP Verification Required.,1
http://lockerverify.fake-security.xyz,1
আেপানাৰ Card Expire হ'বলগীয়া।,1
http://card-update.assam.demo-expire.net,1
Income Tax Audit Alert.,1
http://audit-warning.demo-tax.xyz,1
IRCTC Refund Processing। তথ্য িদয়ক।,1
http://refund-fake.irctc-demo.site,1
Electric Meter Verification Required.,1
http://meter-check.fake-power.xyz,1
School Fee Pending।,1
http://schoolfees.demo-alert.in,1
আেপানাৰ Cloud Storage পূণ ।,1
http://cloudspace.fake-storage.biz,1
Bank Passbook Verification।,1
http://passbook-check.fakebank.xyz,1
আেপানাৰ UPI Block হ'বলগীয়া।,1
http://upi-block-demo.assam,1
http://fraudhelp.fake-support.xyz,1
Device Backup Failed। Restore Now.,1
http://backuprestore.fake-utility.io,1
আপুিন GST Refund পাব।,1
http://gstrefund.fake-govt.link,1
Password Expire হ’ব। Reset কৰক।,1
http://pw-reset.demo-security.xyz,1
আেপানাৰ Mailbox Block। Upgrade Now.,1
http://mailupgrade.fake-email.biz,1
Photo Storage Corrupt। Fix Now.,1
http://photofix.demo-repair.xyz,1
eCommerce Order Payment Failed।,1
http://orderpay.fake-ecom.site,1
আেপানাৰ Bank EMI Pending।,1
http://emi-alert.fakepay.xyz,1
Your Job Application Cancelled। Verify.,1
http://jobverify.fake-career.io,1
আপুিন Free Data িজিকেছ!,1
http://free-data.fake-network.link,1
Bengali,1
"বাজাের যাি , িকছু লাগেব?",0
বািড় পৗঁছােল জািনও।,0
পড়ােশানা কমন চলেছ?,0
রিববার িসেনমা দখেত যােব?,0
তামার বইটা টিবেল রেখ িদেয়িছ।,0
ল্য াপটপটা একটু চাজ িদও।,0
িকছু দরকার হেল আমােক জািনও।,0
তু িম খেয় িনেয়ছ?,0
আিম ১০ িমিনেটর মেধ্য পৗঁেছ যাব।,0
আগামীকাল লাইে ির যােব?,0
ফােন নটওয়াক পাি না।,0
নতু ন ফানটা কমন?,0
ফাইলটার নাম বদেল িদও।,0
নতু ন এিপেসাডটা দেখছ?,0
আগামীকাল একটু আেগ বর হেত হেব।,0
তু িম পাঠােনা গানটা খুব ভােলা লেগেছ।,0
মইলটা দখেব?,0
আগামীকাল িজেম যােব?,0
আজ একটু আেগ বািড় িফরেবা।,0
ল্য াব কাট আনেত ভু েলানা।,0
তামার িসিভটা খুব ভােলা হেয়েছ।,0
এই কাজটা কাল করেলও চলেব?,0
নতু ন িশিডউল এেসেছ?,0
আিম এখন অিফেস আিছ।,0
"আজ অেনক কাজ আেছ, পের কথা বলেবা।",0
তামার কলমটা টিবেল রেখিছ।,0
জল খেয় িনও।,0
আজ কেলেজ অেনক িভড় িছল।,0
আজ আিম বািড় থেক কাজ করিছ।,0
তামার শরীর এখন কমন?,0
বইটা পেয় গছ?,0
িলংকটা খুেলিছ।,0
আজ রােত পড়েবা।,0
হামওয়াক টা একটু বিশ।,0
"আগামীকাল ভাইভা আেছ, ভু েল যও না।",0
ফাইলটা আপেলাড করিছ।,0
লাইে ির আজ ফাঁকা িছল।,0
সব নাট িলেখ ফেলিছ।,0
http://secure-banking-bn.fake-alert.xyz,1
http://reward-claim-bengal.demo-prize.link,1
http://upi-kyc-update-bn.fake-service.io,1
http://fraud-detection-bn.not-real-check.net,1
http://pan-reactivation-bn.demo-verify.in,1
http://parcel-hold-bn.fake-delivery.co,1
http://aadhaar-update-bn.demo-gov.link,1
http://electricity-alert-bn.not-real-bill.in,1
http://sim-kyc-bn.fake-mobile-update.net,1
http://bankverify-bn.fake-transaction.info,1
http://netflix-renew-bn.demo-streaming.xyz,1
http://credit-offer-bn.fake-apply.link,1
http://loan-offer-bengal.demo-loan.xyz,1
http://facebook-check-bn.fake-login.in,1
http://instagram-copyright-bn.demo-warning.xyz,1
http://delivery-fee-bn.fake-courier.link,1
http://ott-renew-bn.fake-subscription.io,1
http://digilocker-bn.demo-idcheck.site,1
http://crypto-bonus-bn.fake-promo.xyz,1
http://fastag-bn.fake-transport.link,1
http://atm-verify-bn.demo-secure.xyz,1
http://gphotos-storage-bn.fakecloud.in,1
http://taxrefund-bn.fakegov-refund.link,1
http://device-login-bn.demo-alert.site,1
